NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Escuintla,Escuintla,Hombre,65,411,Ladina (o)
Escuintla,Escuintla,Hombre,65,17,Maya
Escuintla,Escuintla,Hombre,65,1,Xinka
Escuintla,Escuintla,Hombre,66,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Hombre,66,273,Ladina (o)
Escuintla,Escuintla,Hombre,66,10,Maya
Escuintla,Escuintla,Hombre,67,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Hombre,67,330,Ladina (o)
Escuintla,Escuintla,Hombre,67,18,Maya
Escuintla,Escuintla,Hombre,68,1,Extranjera (o)
Escuintla,Escuintla,Hombre,68,336,Ladina (o)
Escuintla,Escuintla,Hombre,68,16,Maya
Escuintla,Escuintla,Hombre,69,2,Garífuna
Escuintla,Escuintla,Hombre,69,245,Ladina (o)
Escuintla,Escuintla,Hombre,69,11,Maya
Escuintla,Escuintla,Hombre,70,3,Extranjera (o)
Escuintla,Escuintla,Hombre,70,1,Garífuna
Escuintla,Escuintla,Hombre,70,291,Ladina (o)
Escuintla,Escuintla,Hombre,70,10,Maya
Escuintla,Escuintla,Hombre,71,1,Extranjera (o)
Escuintla,Escuintla,Hombre,71,1,Garífuna
Escuintla,Escuintla,Hombre,71,203,Ladina (o)
Escuintla,Escuintla,Hombre,71,6,Maya
Escuintla,Escuintla,Hombre,72,249,Ladina (o)
Escuintla,Escuintla,Hombre,72,17,Maya
Escuintla,Escuintla,Hombre,73,1,Garífuna
Escuintla,Escuintla,Hombre,73,200,Ladina (o)
Escuintla,Escuintla,Hombre,73,11,Maya
Escuintla,Escuintla,Hombre,74,183,Ladina (o)
Escuintla,Escuintla,Hombre,74,11,Maya
Escuintla,Escuintla,Hombre,75,1,Extranjera (o)
Escuintla,Escuintla,Hombre,75,2,Garífuna
Escuintla,Escuintla,Hombre,75,176,Ladina (o)
Escuintla,Escuintla,Hombre,75,4,Maya
Escuintla,Escuintla,Hombre,76,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Hombre,76,135,Ladina (o)
Escuintla,Escuintla,Hombre,76,4,Maya
Escuintla,Escuintla,Hombre,77,149,Ladina (o)
Escuintla,Escuintla,Hombre,77,8,Maya
Escuintla,Escuintla,Hombre,78,1,Garífuna
Escuintla,Escuintla,Hombre,78,167,Ladina (o)
Escuintla,Escuintla,Hombre,78,4,Maya
Escuintla,Escuintla,Hombre,79,101,Ladina (o)
Escuintla,Escuintla,Hombre,79,6,Maya
Escuintla,Escuintla,Hombre,80,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Hombre,80,1,Extranjera (o)
Escuintla,Escuintla,Hombre,80,126,Ladina (o)
Escuintla,Escuintla,Hombre,80,5,Maya
Escuintla,Escuintla,Hombre,81,2,Extranjera (o)
Escuintla,Escuintla,Hombre,81,85,Ladina (o)
Escuintla,Escuintla,Hombre,81,2,Maya
Escuintla,Escuintla,Hombre,82,91,Ladina (o)
Escuintla,Escuintla,Hombre,82,3,Maya
Escuintla,Escuintla,Hombre,83,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Hombre,83,2,Extranjera (o)
Escuintla,Escuintla,Hombre,83,109,Ladina (o)
Escuintla,Escuintla,Hombre,83,6,Maya
Escuintla,Escuintla,Hombre,84,86,Ladina (o)
Escuintla,Escuintla,Hombre,84,2,Maya
Escuintla,Escuintla,Hombre,85,1,Extranjera (o)
Escuintla,Escuintla,Hombre,85,84,Ladina (o)
Escuintla,Escuintla,Hombre,86,1,Extranjera (o)
Escuintla,Escuintla,Hombre,86,58,Ladina (o)
Escuintla,Escuintla,Hombre,86,4,Maya
Escuintla,Escuintla,Hombre,87,46,Ladina (o)
Escuintla,Escuintla,Hombre,87,4,Maya
Escuintla,Escuintla,Hombre,88,1,Garífuna
Escuintla,Escuintla,Hombre,88,50,Ladina (o)
Escuintla,Escuintla,Hombre,88,2,Maya
Escuintla,Escuintla,Hombre,89,33,Ladina (o)
Escuintla,Escuintla,Hombre,90,22,Ladina (o)
Escuintla,Escuintla,Hombre,90,2,Maya
Escuintla,Escuintla,Hombre,91,18,Ladina (o)
Escuintla,Escuintla,Hombre,92,23,Ladina (o)
Escuintla,Escuintla,Hombre,92,1,Maya
Escuintla,Escuintla,Hombre,93,1,Garífuna
Escuintla,Escuintla,Hombre,93,24,Ladina (o)
Escuintla,Escuintla,Hombre,93,1,Maya
Escuintla,Escuintla,Hombre,94,12,Ladina (o)
Escuintla,Escuintla,Hombre,95,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Hombre,95,1,Ladina (o)
Escuintla,Escuintla,Hombre,95,1,Maya
Escuintla,Escuintla,Hombre,96,3,Ladina (o)
Escuintla,Escuintla,Hombre,97,6,Ladina (o)
Escuintla,Escuintla,Hombre,98,8,Ladina (o)
Escuintla,Escuintla,Hombre,99,3,Ladina (o)
Escuintla,Escuintla,Hombre,100,1,Ladina (o)
Escuintla,Escuintla,Hombre,105,1,Ladina (o)
Escuintla,Escuintla,Hombre,106,1,Ladina (o)
Escuintla,Escuintla,Mujer,0,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,0,1,Extranjera (o)
Escuintla,Escuintla,Mujer,0,1,Garífuna
Escuintla,Escuintla,Mujer,0,1259,Ladina (o)
Escuintla,Escuintla,Mujer,0,42,Maya
Escuintla,Escuintla,Mujer,0,1,Xinka
Escuintla,Escuintla,Mujer,1,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,1,2,Extranjera (o)
Escuintla,Escuintla,Mujer,1,1397,Ladina (o)
Escuintla,Escuintla,Mujer,1,39,Maya
Escuintla,Escuintla,Mujer,2,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,2,1,Extranjera (o)
Escuintla,Escuintla,Mujer,2,1498,Ladina (o)
Escuintla,Escuintla,Mujer,2,42,Maya
Escuintla,Escuintla,Mujer,2,1,Xinka
Escuintla,Escuintla,Mujer,3,1,Extranjera (o)
Escuintla,Escuintla,Mujer,3,1,Garífuna
Escuintla,Escuintla,Mujer,3,1415,Ladina (o)
Escuintla,Escuintla,Mujer,3,43,Maya
Escuintla,Escuintla,Mujer,4,4,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,4,1,Garífuna
Escuintla,Escuintla,Mujer,4,1456,Ladina (o)
Escuintla,Escuintla,Mujer,4,43,Maya
Escuintla,Escuintla,Mujer,4,1,Xinka
Escuintla,Escuintla,Mujer,5,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,5,3,Extranjera (o)
Escuintla,Escuintla,Mujer,5,1,Garífuna
Escuintla,Escuintla,Mujer,5,1423,Ladina (o)
Escuintla,Escuintla,Mujer,5,62,Maya
Escuintla,Escuintla,Mujer,6,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,6,1,Extranjera (o)
Escuintla,Escuintla,Mujer,6,1,Garífuna
Escuintla,Escuintla,Mujer,6,1401,Ladina (o)
Escuintla,Escuintla,Mujer,6,41,Maya
Escuintla,Escuintla,Mujer,6,2,Xinka
Escuintla,Escuintla,Mujer,7,2,Extranjera (o)
Escuintla,Escuintla,Mujer,7,3,Garífuna
Escuintla,Escuintla,Mujer,7,1420,Ladina (o)
Escuintla,Escuintla,Mujer,7,53,Maya
Escuintla,Escuintla,Mujer,7,1,Xinka
Escuintla,Escuintla,Mujer,8,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,8,2,Extranjera (o)
Escuintla,Escuintla,Mujer,8,3,Garífuna
Escuintla,Escuintla,Mujer,8,1406,Ladina (o)
Escuintla,Escuintla,Mujer,8,45,Maya
Escuintla,Escuintla,Mujer,9,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,9,3,Extranjera (o)
Escuintla,Escuintla,Mujer,9,1365,Ladina (o)
Escuintla,Escuintla,Mujer,9,30,Maya
Escuintla,Escuintla,Mujer,10,2,Extranjera (o)
Escuintla,Escuintla,Mujer,10,1387,Ladina (o)
Escuintla,Escuintla,Mujer,10,51,Maya
Escuintla,Escuintla,Mujer,11,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,11,3,Extranjera (o)
Escuintla,Escuintla,Mujer,11,1,Garífuna
Escuintla,Escuintla,Mujer,11,1345,Ladina (o)
Escuintla,Escuintla,Mujer,11,48,Maya
Escuintla,Escuintla,Mujer,12,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,12,6,Extranjera (o)
Escuintla,Escuintla,Mujer,12,1517,Ladina (o)
Escuintla,Escuintla,Mujer,12,49,Maya
Escuintla,Escuintla,Mujer,13,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,13,2,Extranjera (o)
Escuintla,Escuintla,Mujer,13,2,Garífuna
Escuintla,Escuintla,Mujer,13,1368,Ladina (o)
Escuintla,Escuintla,Mujer,13,53,Maya
Escuintla,Escuintla,Mujer,14,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,14,1,Extranjera (o)
Escuintla,Escuintla,Mujer,14,1,Garífuna
Escuintla,Escuintla,Mujer,14,1435,Ladina (o)
Escuintla,Escuintla,Mujer,14,60,Maya
Escuintla,Escuintla,Mujer,15,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,15,2,Extranjera (o)
Escuintla,Escuintla,Mujer,15,2,Garífuna
Escuintla,Escuintla,Mujer,15,1550,Ladina (o)
Escuintla,Escuintla,Mujer,15,59,Maya
Escuintla,Escuintla,Mujer,16,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,16,2,Extranjera (o)
Escuintla,Escuintla,Mujer,16,4,Garífuna
Escuintla,Escuintla,Mujer,16,1478,Ladina (o)
Escuintla,Escuintla,Mujer,16,57,Maya
Escuintla,Escuintla,Mujer,17,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,17,2,Extranjera (o)
Escuintla,Escuintla,Mujer,17,2,Garífuna
Escuintla,Escuintla,Mujer,17,1685,Ladina (o)
Escuintla,Escuintla,Mujer,17,57,Maya
Escuintla,Escuintla,Mujer,17,1,Xinka
Escuintla,Escuintla,Mujer,18,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,18,3,Extranjera (o)
Escuintla,Escuintla,Mujer,18,2,Garífuna
Escuintla,Escuintla,Mujer,18,1666,Ladina (o)
Escuintla,Escuintla,Mujer,18,75,Maya
Escuintla,Escuintla,Mujer,19,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,19,3,Extranjera (o)
Escuintla,Escuintla,Mujer,19,1388,Ladina (o)
Escuintla,Escuintla,Mujer,19,59,Maya
Escuintla,Escuintla,Mujer,19,1,Xinka
Escuintla,Escuintla,Mujer,20,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,20,5,Extranjera (o)
Escuintla,Escuintla,Mujer,20,3,Garífuna
Escuintla,Escuintla,Mujer,20,1526,Ladina (o)
Escuintla,Escuintla,Mujer,20,55,Maya
Escuintla,Escuintla,Mujer,21,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,21,9,Extranjera (o)
Escuintla,Escuintla,Mujer,21,4,Garífuna
Escuintla,Escuintla,Mujer,21,1465,Ladina (o)
Escuintla,Escuintla,Mujer,21,50,Maya
Escuintla,Escuintla,Mujer,22,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,22,3,Extranjera (o)
Escuintla,Escuintla,Mujer,22,3,Garífuna
Escuintla,Escuintla,Mujer,22,1557,Ladina (o)
Escuintla,Escuintla,Mujer,22,70,Maya
Escuintla,Escuintla,Mujer,22,3,Xinka
Escuintla,Escuintla,Mujer,23,4,Extranjera (o)
Escuintla,Escuintla,Mujer,23,2,Garífuna
Escuintla,Escuintla,Mujer,23,1580,Ladina (o)
Escuintla,Escuintla,Mujer,23,61,Maya
Escuintla,Escuintla,Mujer,24,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,24,7,Extranjera (o)
Escuintla,Escuintla,Mujer,24,2,Garífuna
Escuintla,Escuintla,Mujer,24,1388,Ladina (o)
Escuintla,Escuintla,Mujer,24,48,Maya
Escuintla,Escuintla,Mujer,25,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,25,10,Extranjera (o)
Escuintla,Escuintla,Mujer,25,1,Garífuna
Escuintla,Escuintla,Mujer,25,1474,Ladina (o)
Escuintla,Escuintla,Mujer,25,77,Maya
Escuintla,Escuintla,Mujer,25,1,Xinka
Escuintla,Escuintla,Mujer,26,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,26,10,Extranjera (o)
Escuintla,Escuintla,Mujer,26,1,Garífuna
Escuintla,Escuintla,Mujer,26,1250,Ladina (o)
Escuintla,Escuintla,Mujer,26,55,Maya
Escuintla,Escuintla,Mujer,27,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,27,8,Extranjera (o)
Escuintla,Escuintla,Mujer,27,4,Garífuna
Escuintla,Escuintla,Mujer,27,1338,Ladina (o)
Escuintla,Escuintla,Mujer,27,61,Maya
Escuintla,Escuintla,Mujer,27,1,Xinka
Escuintla,Escuintla,Mujer,28,3,Extranjera (o)
Escuintla,Escuintla,Mujer,28,4,Garífuna
Escuintla,Escuintla,Mujer,28,1387,Ladina (o)
Escuintla,Escuintla,Mujer,28,54,Maya
Escuintla,Escuintla,Mujer,29,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,29,5,Extranjera (o)
Escuintla,Escuintla,Mujer,29,1,Garífuna
Escuintla,Escuintla,Mujer,29,1173,Ladina (o)
Escuintla,Escuintla,Mujer,29,46,Maya
Escuintla,Escuintla,Mujer,29,1,Xinka
Escuintla,Escuintla,Mujer,30,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,30,5,Extranjera (o)
Escuintla,Escuintla,Mujer,30,1,Garífuna
Escuintla,Escuintla,Mujer,30,1289,Ladina (o)
Escuintla,Escuintla,Mujer,30,46,Maya
Escuintla,Escuintla,Mujer,31,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,31,2,Extranjera (o)
Escuintla,Escuintla,Mujer,31,1,Garífuna
Escuintla,Escuintla,Mujer,31,890,Ladina (o)
Escuintla,Escuintla,Mujer,31,30,Maya
Escuintla,Escuintla,Mujer,32,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,32,5,Extranjera (o)
Escuintla,Escuintla,Mujer,32,1,Garífuna
Escuintla,Escuintla,Mujer,32,1157,Ladina (o)
Escuintla,Escuintla,Mujer,32,59,Maya
Escuintla,Escuintla,Mujer,33,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,33,7,Extranjera (o)
Escuintla,Escuintla,Mujer,33,1072,Ladina (o)
Escuintla,Escuintla,Mujer,33,40,Maya
Escuintla,Escuintla,Mujer,34,1,Extranjera (o)
Escuintla,Escuintla,Mujer,34,1,Garífuna
Escuintla,Escuintla,Mujer,34,1071,Ladina (o)
Escuintla,Escuintla,Mujer,34,22,Maya
Escuintla,Escuintla,Mujer,34,1,Xinka
Escuintla,Escuintla,Mujer,35,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,35,5,Extranjera (o)
Escuintla,Escuintla,Mujer,35,1,Garífuna
Escuintla,Escuintla,Mujer,35,1168,Ladina (o)
Escuintla,Escuintla,Mujer,35,43,Maya
Escuintla,Escuintla,Mujer,36,2,Extranjera (o)
Escuintla,Escuintla,Mujer,36,1,Garífuna
Escuintla,Escuintla,Mujer,36,1044,Ladina (o)
Escuintla,Escuintla,Mujer,36,39,Maya
Escuintla,Escuintla,Mujer,37,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,37,3,Extranjera (o)
Escuintla,Escuintla,Mujer,37,3,Garífuna
Escuintla,Escuintla,Mujer,37,1041,Ladina (o)
Escuintla,Escuintla,Mujer,37,42,Maya
Escuintla,Escuintla,Mujer,38,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,38,2,Extranjera (o)
Escuintla,Escuintla,Mujer,38,1180,Ladina (o)
Escuintla,Escuintla,Mujer,38,31,Maya
Escuintla,Escuintla,Mujer,38,1,Xinka
Escuintla,Escuintla,Mujer,39,1,Extranjera (o)
Escuintla,Escuintla,Mujer,39,947,Ladina (o)
Escuintla,Escuintla,Mujer,39,26,Maya
Escuintla,Escuintla,Mujer,40,1,Extranjera (o)
Escuintla,Escuintla,Mujer,40,1048,Ladina (o)
Escuintla,Escuintla,Mujer,40,43,Maya
Escuintla,Escuintla,Mujer,40,1,Xinka
Escuintla,Escuintla,Mujer,41,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,41,783,Ladina (o)
Escuintla,Escuintla,Mujer,41,31,Maya
Escuintla,Escuintla,Mujer,42,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,42,4,Extranjera (o)
Escuintla,Escuintla,Mujer,42,3,Garífuna
Escuintla,Escuintla,Mujer,42,998,Ladina (o)
Escuintla,Escuintla,Mujer,42,33,Maya
Escuintla,Escuintla,Mujer,42,2,Xinka
Escuintla,Escuintla,Mujer,43,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,43,3,Extranjera (o)
Escuintla,Escuintla,Mujer,43,2,Garífuna
Escuintla,Escuintla,Mujer,43,846,Ladina (o)
Escuintla,Escuintla,Mujer,43,25,Maya
Escuintla,Escuintla,Mujer,44,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,44,1,Extranjera (o)
Escuintla,Escuintla,Mujer,44,2,Garífuna
Escuintla,Escuintla,Mujer,44,710,Ladina (o)
Escuintla,Escuintla,Mujer,44,31,Maya
Escuintla,Escuintla,Mujer,44,1,Xinka
Escuintla,Escuintla,Mujer,45,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,45,1,Extranjera (o)
Escuintla,Escuintla,Mujer,45,3,Garífuna
Escuintla,Escuintla,Mujer,45,843,Ladina (o)
Escuintla,Escuintla,Mujer,45,21,Maya
Escuintla,Escuintla,Mujer,46,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,46,2,Extranjera (o)
Escuintla,Escuintla,Mujer,46,709,Ladina (o)
Escuintla,Escuintla,Mujer,46,23,Maya
Escuintla,Escuintla,Mujer,47,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,47,1,Extranjera (o)
Escuintla,Escuintla,Mujer,47,748,Ladina (o)
Escuintla,Escuintla,Mujer,47,27,Maya
Escuintla,Escuintla,Mujer,47,1,Xinka
Escuintla,Escuintla,Mujer,48,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,48,3,Extranjera (o)
Escuintla,Escuintla,Mujer,48,1,Garífuna
Escuintla,Escuintla,Mujer,48,802,Ladina (o)
Escuintla,Escuintla,Mujer,48,30,Maya
Escuintla,Escuintla,Mujer,49,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,49,3,Extranjera (o)
Escuintla,Escuintla,Mujer,49,644,Ladina (o)
Escuintla,Escuintla,Mujer,49,26,Maya
Escuintla,Escuintla,Mujer,50,5,Extranjera (o)
Escuintla,Escuintla,Mujer,50,1,Garífuna
Escuintla,Escuintla,Mujer,50,766,Ladina (o)
Escuintla,Escuintla,Mujer,50,33,Maya
Escuintla,Escuintla,Mujer,51,2,Extranjera (o)
Escuintla,Escuintla,Mujer,51,501,Ladina (o)
Escuintla,Escuintla,Mujer,51,28,Maya
Escuintla,Escuintla,Mujer,52,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,52,2,Extranjera (o)
Escuintla,Escuintla,Mujer,52,718,Ladina (o)
Escuintla,Escuintla,Mujer,52,27,Maya
Escuintla,Escuintla,Mujer,52,1,Xinka
Escuintla,Escuintla,Mujer,53,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,53,2,Extranjera (o)
Escuintla,Escuintla,Mujer,53,550,Ladina (o)
Escuintla,Escuintla,Mujer,53,15,Maya
Escuintla,Escuintla,Mujer,54,1,Extranjera (o)
Escuintla,Escuintla,Mujer,54,1,Garífuna
Escuintla,Escuintla,Mujer,54,649,Ladina (o)
Escuintla,Escuintla,Mujer,54,17,Maya
Escuintla,Escuintla,Mujer,54,1,Xinka
Escuintla,Escuintla,Mujer,55,2,Extranjera (o)
Escuintla,Escuintla,Mujer,55,619,Ladina (o)
Escuintla,Escuintla,Mujer,55,27,Maya
Escuintla,Escuintla,Mujer,55,1,Xinka
Escuintla,Escuintla,Mujer,56,3,Extranjera (o)
Escuintla,Escuintla,Mujer,56,2,Garífuna
Escuintla,Escuintla,Mujer,56,531,Ladina (o)
Escuintla,Escuintla,Mujer,56,18,Maya
Escuintla,Escuintla,Mujer,56,1,Xinka
Escuintla,Escuintla,Mujer,57,1,Extranjera (o)
Escuintla,Escuintla,Mujer,57,498,Ladina (o)
Escuintla,Escuintla,Mujer,57,13,Maya
Escuintla,Escuintla,Mujer,58,1,Extranjera (o)
Escuintla,Escuintla,Mujer,58,1,Garífuna
Escuintla,Escuintla,Mujer,58,654,Ladina (o)
Escuintla,Escuintla,Mujer,58,28,Maya
Escuintla,Escuintla,Mujer,58,1,Xinka
Escuintla,Escuintla,Mujer,59,1,Extranjera (o)
Escuintla,Escuintla,Mujer,59,461,Ladina (o)
Escuintla,Escuintla,Mujer,59,13,Maya
Escuintla,Escuintla,Mujer,60,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,60,4,Extranjera (o)
Escuintla,Escuintla,Mujer,60,507,Ladina (o)
Escuintla,Escuintla,Mujer,60,27,Maya
Escuintla,Escuintla,Mujer,61,326,Ladina (o)
Escuintla,Escuintla,Mujer,61,10,Maya
Escuintla,Escuintla,Mujer,62,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,62,458,Ladina (o)
Escuintla,Escuintla,Mujer,62,15,Maya
Escuintla,Escuintla,Mujer,63,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,63,2,Extranjera (o)
Escuintla,Escuintla,Mujer,63,477,Ladina (o)
Escuintla,Escuintla,Mujer,63,19,Maya
Escuintla,Escuintla,Mujer,63,2,Xinka
Escuintla,Escuintla,Mujer,64,3,Extranjera (o)
Escuintla,Escuintla,Mujer,64,1,Garífuna
Escuintla,Escuintla,Mujer,64,404,Ladina (o)
Escuintla,Escuintla,Mujer,64,15,Maya
Escuintla,Escuintla,Mujer,65,2,Extranjera (o)
Escuintla,Escuintla,Mujer,65,386,Ladina (o)
Escuintla,Escuintla,Mujer,65,16,Maya
Escuintla,Escuintla,Mujer,66,1,Extranjera (o)
Escuintla,Escuintla,Mujer,66,356,Ladina (o)
Escuintla,Escuintla,Mujer,66,16,Maya
Escuintla,Escuintla,Mujer,67,2,Extranjera (o)
Escuintla,Escuintla,Mujer,67,1,Garífuna
Escuintla,Escuintla,Mujer,67,343,Ladina (o)
Escuintla,Escuintla,Mujer,67,11,Maya
Escuintla,Escuintla,Mujer,68,3,Extranjera (o)
Escuintla,Escuintla,Mujer,68,390,Ladina (o)
Escuintla,Escuintla,Mujer,68,16,Maya
Escuintla,Escuintla,Mujer,69,1,Extranjera (o)
Escuintla,Escuintla,Mujer,69,1,Garífuna
Escuintla,Escuintla,Mujer,69,288,Ladina (o)
Escuintla,Escuintla,Mujer,69,10,Maya
Escuintla,Escuintla,Mujer,70,1,Extranjera (o)
Escuintla,Escuintla,Mujer,70,312,Ladina (o)
Escuintla,Escuintla,Mujer,70,10,Maya
Escuintla,Escuintla,Mujer,71,166,Ladina (o)
Escuintla,Escuintla,Mujer,71,4,Maya
Escuintla,Escuintla,Mujer,72,2,Extranjera (o)
Escuintla,Escuintla,Mujer,72,252,Ladina (o)
Escuintla,Escuintla,Mujer,72,5,Maya
Escuintla,Escuintla,Mujer,73,241,Ladina (o)
Escuintla,Escuintla,Mujer,73,16,Maya
Escuintla,Escuintla,Mujer,74,1,Extranjera (o)
Escuintla,Escuintla,Mujer,74,204,Ladina (o)
Escuintla,Escuintla,Mujer,74,10,Maya
Escuintla,Escuintla,Mujer,75,184,Ladina (o)
Escuintla,Escuintla,Mujer,75,14,Maya
Escuintla,Escuintla,Mujer,76,143,Ladina (o)
Escuintla,Escuintla,Mujer,76,9,Maya
Escuintla,Escuintla,Mujer,77,133,Ladina (o)
Escuintla,Escuintla,Mujer,77,6,Maya
Escuintla,Escuintla,Mujer,78,175,Ladina (o)
Escuintla,Escuintla,Mujer,78,10,Maya
Escuintla,Escuintla,Mujer,79,1,Extranjera (o)
Escuintla,Escuintla,Mujer,79,1,Garífuna
Escuintla,Escuintla,Mujer,79,118,Ladina (o)
Escuintla,Escuintla,Mujer,79,10,Maya
Escuintla,Escuintla,Mujer,80,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,80,2,Extranjera (o)
Escuintla,Escuintla,Mujer,80,144,Ladina (o)
Escuintla,Escuintla,Mujer,80,3,Maya
Escuintla,Escuintla,Mujer,81,87,Ladina (o)
Escuintla,Escuintla,Mujer,81,5,Maya
Escuintla,Escuintla,Mujer,82,126,Ladina (o)
Escuintla,Escuintla,Mujer,82,3,Maya
Escuintla,Escuintla,Mujer,83,1,Extranjera (o)
Escuintla,Escuintla,Mujer,83,101,Ladina (o)
Escuintla,Escuintla,Mujer,84,90,Ladina (o)
Escuintla,Escuintla,Mujer,84,3,Maya
Escuintla,Escuintla,Mujer,85,78,Ladina (o)
Escuintla,Escuintla,Mujer,85,1,Maya
Escuintla,Escuintla,Mujer,86,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Escuintla,Mujer,86,75,Ladina (o)
Escuintla,Escuintla,Mujer,86,4,Maya
Escuintla,Escuintla,Mujer,87,69,Ladina (o)
Escuintla,Escuintla,Mujer,87,3,Maya
Escuintla,Escuintla,Mujer,88,69,Ladina (o)
Escuintla,Escuintla,Mujer,88,3,Maya
Escuintla,Escuintla,Mujer,89,40,Ladina (o)
Escuintla,Escuintla,Mujer,89,1,Maya
Escuintla,Escuintla,Mujer,90,23,Ladina (o)
Escuintla,Escuintla,Mujer,91,12,Ladina (o)
Escuintla,Escuintla,Mujer,92,28,Ladina (o)
Escuintla,Escuintla,Mujer,92,1,Maya
Escuintla,Escuintla,Mujer,93,17,Ladina (o)
Escuintla,Escuintla,Mujer,94,1,Garífuna
Escuintla,Escuintla,Mujer,94,11,Ladina (o)
Escuintla,Escuintla,Mujer,95,8,Ladina (o)
Escuintla,Escuintla,Mujer,96,8,Ladina (o)
Escuintla,Escuintla,Mujer,97,6,Ladina (o)
Escuintla,Escuintla,Mujer,97,1,Maya
Escuintla,Escuintla,Mujer,98,6,Ladina (o)
Escuintla,Escuintla,Mujer,99,4,Ladina (o)
Escuintla,Escuintla,Mujer,100,4,Ladina (o)
Escuintla,Escuintla,Mujer,105,1,Ladina (o)
Escuintla,Guanagazapa,Hombre,0,161,Ladina (o)
Escuintla,Guanagazapa,Hombre,0,43,Maya
Escuintla,Guanagazapa,Hombre,1,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Guanagazapa,Hombre,1,156,Ladina (o)
Escuintla,Guanagazapa,Hombre,1,31,Maya
